EmpID,GeographyKey,FirstName,LastName,Company,Address,City,County,State,Zip Code,Phone,Email,LivingWage,AveStatePay,GrossPay2013,GrossPay2014,GrossPay2015
16214,806,Lester,Traister,"Mcgarvey, Andrea",1701 New Rd,Northfield,Atlantic,NJ,8225,609-645-2532,lester@traister.com,29377,"$37,288.00 ","$39,264.26 ","$40,717.04 ","$42,630.74 "
16217,728,Bart,Bohac,Beach Camera & Electronics,88 Speedwell Ave,Morristown,Morris,NJ,7960,973-285-9574,bart@bohac.com,29377,"$37,288.00 ","$39,115.11 ","$40,836.18 ","$42,632.97 "
16249,829,Elma,Compher,"Frost, Roger T Esq",993 Lenox Dr,Trenton,Mercer,NJ,8648,609-896-4060,elma@compher.com,29377,"$37,288.00 ","$39,077.82 ","$40,328.31 ","$41,941.45 "
16258,876,Brant,Berendzen,Andover Clerk,2204 Morris Ave #-204,Union,Union,NJ,7083,908-687-7372,brant@berendzen.com,29377,"$37,288.00 ","$38,406.64 ","$39,866.09 ","$42,098.59 "
16259,919,Martina,Charney,Coleman Sign Co,17 Academy St #-12,Newark,Essex,NJ,7102,973-643-5456,martina@charney.com,29377,"$37,288.00 ","$38,742.23 ","$40,175.69 ","$42,305.01 "
16261,919,Hester,Bachelder,Limelight Restaurant,201 Washington St,Newark,Essex,NJ,7102,973-642-2889,hester@bachelder.com,29377,"$37,288.00 ","$39,189.69 ","$40,757.28 ","$42,265.29 "
16273,829,Albert,Wenske,Laser Photonics Inc,3161 Route 88,Point Pleasant Beach,Ocean,NJ,8742,732-295-1224,albert@wenske.com,29377,"$37,288.00 ","$39,189.69 ","$41,188.36 ","$42,506.39 "
16281,947,Opal,Wainscott,Leland Smith Ins Agcy Inc,874 Pompton Ave,Cedar Grove,Essex,NJ,7009,973-239-2712,opal@wainscott.com,29377,"$37,288.00 ","$39,301.55 ","$41,384.53 ","$43,660.68 "
16285,728,Lourdes,Scannapieco,"Rahn, J Gail Esq",4 Executive Campus,Cherry Hill,Camden,NJ,8002,856-488-7523,lourdes@scannapieco.com,29377,"$37,288.00 ","$38,742.23 ","$40,098.21 ","$41,702.14 "
16308,728,Nelly,Nida,Mcgladrey & Puller,State Hwy #-541,Medford,Burlington,NJ,8055,856-953-6279,nelly@nida.com,29377,"$37,288.00 ","$38,891.38 ","$40,719.28 ","$42,022.30 "
16316,728,Shelton,Hefferan,Weinlander Fitzhugh Bertuleit,Berkley Rd,Paulsboro,Gloucester,NJ,8066,856-423-1559,shelton@hefferan.com,29377,"$37,288.00 ","$39,040.54 ","$40,250.79 ","$41,820.57 "
16317,575,Trent,Smallman,Laser Gold Corp,Rt 94,Mc Afee,Sussex,NJ,7428,973-827-3971,trent@smallman.com,29377,"$37,288.00 ","$39,413.42 ","$41,147.61 ","$43,040.40 "
16320,725,Phoebe,Malovich,Central Motors Refg Dept,365 Kearny Ave,Kearny,Hudson,NJ,7032,201-991-3595,phoebe@malovich.com,29377,"$37,288.00 ","$38,965.96 ","$40,758.39 ","$42,918.59 "
16323,728,Michelle,Efthimiou,Racine Area Mfrs & Commrce,501 N Pompess Ave,Riverton,Burlington,NJ,8077,856-786-3491,michelle@efthimiou.com,29377,"$37,288.00 ","$38,965.96 ","$40,914.26 ","$42,837.23 "
16327,829,Marcia,Stumpe,Ernest Deffner Afilts Muscl,3685 Quakerbridge Rd,Trenton,Mercer,NJ,8619,609-587-0816,marcia@stumpe.com,29377,"$37,288.00 ","$39,152.40 ","$40,522.73 ","$42,589.39 "
16329,829,Duane,Haro,Fran Bonilla Coml Real Est,3685 Quakerbridge Rd,Trenton,Mercer,NJ,8619,609-587-4212,duane@haro.com,29377,"$37,288.00 ","$38,816.81 ","$40,097.76 ","$42,343.24 "
16335,846,Alexis,Nienhaus,Martens Olson Knobbe & Bear,590 Ocean Ave,Long Branch,Monmouth,NJ,7740,732-222-6967,alexis@nienhaus.com,29377,"$37,288.00 ","$38,965.96 ","$40,836.33 ","$42,633.12 "
16342,728,Jamey,Loofbourrow,Sandy Alexander Inc Prts,Delsea Dr,Westville,Gloucester,NJ,8093,856-853-7180,jamey@loofbourrow.com,29377,"$37,288.00 ","$39,077.82 ","$41,148.95 ","$43,494.44 "
16393,919,Jaclyn,Ruesga,Scalli Food Prods,15 Exchange Pl,Jersey City,Hudson,NJ,7302,201-333-2706,jaclyn@ruesga.com,29377,"$37,288.00 ","$38,630.37 ","$40,523.26 ","$41,941.57 "
16418,919,Claire,Rabold,Vertitech International Ltd,160 Elmora Ave,Elizabeth,Union,NJ,7202,908-354-5094,claire@rabold.com,29377,"$37,288.00 ","$39,264.26 ","$41,109.68 ","$43,082.95 "
16421,919,Jewel,Trobridge,Foster Bros Sec Systems Inc,405 Hope Ave,Roselle,Union,NJ,7203,908-241-8822,jewel@trobridge.com,29377,"$37,288.00 ","$39,226.98 ","$41,345.23 ","$43,247.11 "
16426,728,Rodrick,Bravender,"Searle, Karen",360 Haddon Ave,Collingswood,Camden,NJ,8108,856-858-3618,rodrick@bravender.com,29377,"$37,288.00 ","$39,413.42 ","$41,226.43 ","$42,916.72 "
16430,876,Sofia,Abugn,Parkway Printing Inc,76 S Orange Ave,South Orange,Essex,NJ,7079,973-763-5131,sofia@abugn.com,29377,"$37,288.00 ","$39,152.40 ","$40,718.50 ","$42,876.58 "
16432,728,Tawana,Bintliff,Fairfield Williamsburg Condo,313 S Black Horse Pike,Blackwood,Camden,NJ,8012,856-232-4038,tawana@bintliff.com,29377,"$37,288.00 ","$39,003.25 ","$40,446.37 ","$41,740.65 "
16433,919,Gay,Dach,Survey Network,196 Clinton Ave,Newark,Essex,NJ,7108,973-824-2175,gay@dach.com,29377,"$37,288.00 ","$38,704.94 ","$40,446.67 ","$42,185.87 "
16453,829,Arturo,Yarrow,Bohn Corp,720 King Georges Rd,Fords,Middlesex,NJ,8863,732-873-7431,arturo@yarrow.com,29377,"$37,288.00 ","$38,593.08 ","$39,943.84 ","$41,741.31 "
16455,846,Millicent,Bodman,Puttin On The Mix,11 State St,Hackensack,Bergen,NJ,7601,201-342-5215,millicent@bodman.com,29377,"$37,288.00 ","$39,003.25 ","$41,343.44 ","$42,831.81 "
16457,711,Lucille,Faulstich,Shugart Mfg Inc,1193 Cranbury S,Cranbury,Middlesex,NJ,8512,609-655-9765,lucille@faulstich.com,29377,"$37,288.00 ","$38,779.52 ","$40,330.70 ","$41,782.61 "
16467,728,Paige,Fulker,Medlen Haverstock & Carroll,W Lambs Rd,Pitman,Gloucester,NJ,8071,856-582-2575,paige@fulker.com,29377,"$37,288.00 ","$38,928.67 ","$41,069.75 ","$42,876.82 "
16481,829,Norbert,Delosh,"Sadro, Cheryl",2025 State Route 27,Edison,Middlesex,NJ,8817,732-287-6276,norbert@delosh.com,29377,"$37,288.00 ","$39,189.69 ","$40,796.47 ","$42,713.90 "
16483,829,Reynaldo,Dush,M & M Insurance Agency,125 Drake Rd,Somerset,Somerset,NJ,8873,732-249-4767,reynaldo@dush.com,29377,"$37,288.00 ","$38,555.79 ","$40,445.03 ","$42,224.61 "
16515,575,Juana,Wooters,Burrows Systems,302 W Oakland Ave,Oakland,Bergen,NJ,7436,201-337-0088,juana@wooters.com,29377,"$37,288.00 ","$38,742.23 ","$40,601.86 ","$42,956.77 "
16522,575,Haywood,Jarver,Botanics Skin Care Inc,1090 Main St,Paterson,Passaic,NJ,7503,973-279-3561,haywood@jarver.com,29377,"$37,288.00 ","$39,189.69 ","$40,992.41 ","$42,837.07 "
16561,773,Brooks,Perrenoud,"Smith, William Roan Ii",50 E 25th St,Paterson,Passaic,NJ,7514,973-684-8832,brooks@perrenoud.com,29377,"$37,288.00 ","$39,525.28 ","$41,106.29 ","$42,709.44 "
16570,728,Erasmo,Ziel,Wesley The Pharmacal Co Inc,3 Harker Ave,Berlin,Camden,NJ,8009,856-767-8368,erasmo@ziel.com,29377,"$37,288.00 ","$39,376.13 ","$41,029.93 ","$42,589.06 "
16572,783,Beverly,Brumley,Nancys Catering,2125 Center Ave,Fort Lee,Bergen,NJ,7024,201-346-4581,beverly@brumley.com,29377,"$37,288.00 ","$39,189.69 ","$41,149.17 ","$43,083.18 "
16574,806,Roberta,Reprogle,Gem State Paper & Supply,3304 Pacific Ave,Wildwood,Cape May,NJ,8260,609-522-6509,roberta@reprogle.com,29377,"$37,288.00 ","$38,630.37 ","$40,523.26 ","$42,184.71 "
16624,919,Shirley,Debona,Lance Trucking Co,825 Anna St,Elizabeth,Union,NJ,7201,908-965-1655,shirley@debona.com,29377,"$37,288.00 ","$38,704.94 ","$39,866.09 ","$41,062.08 "
16665,876,Andrew,Bournes,Tampa Bay Business Journal,76 S Orange Ave,South Orange,Essex,NJ,7079,973-763-5784,andrew@bournes.com,29377,"$37,288.00 ","$39,264.26 ","$40,442.19 ","$41,655.46 "
16677,711,Violet,Gaekle,"Mandler, John P Esq",3030 Atlantic Ave,Atlantic City,Atlantic,NJ,8401,609-345-2518,violet@gaekle.com,29377,"$37,288.00 ","$38,518.50 ","$40,174.80 ","$42,103.19 "
16727,846,Rex,Simonis,Daquino Distribution Center,110 Fortunato Pl,Neptune,Monmouth,NJ,7753,732-922-5519,rex@simonis.com,29377,"$37,288.00 ","$38,443.93 ","$39,635.69 ","$42,013.83 "
16753,829,Sanford,Mancusi,Kenny Rogers Roasters,65 James St,Edison,Middlesex,NJ,8820,732-548-0397,sanford@mancusi.com,29377,"$37,288.00 ","$39,152.40 ","$41,070.87 ","$43,494.05 "
16777,806,Kelvin,Claes,Dove Thompson & Co Pc,332 Tilton Rd,Northfield,Atlantic,NJ,8225,609-965-2339,kelvin@claes.com,29377,"$37,288.00 ","$39,040.54 ","$40,758.32 ","$42,429.41 "
16860,846,Long,Buchli,"Bol, Alexander A Aia",109 Parkway Plaz,Red Bank,Monmouth,NJ,7701,732-741-7466,long@buchli.com,29377,"$37,288.00 ","$38,518.50 ","$39,905.17 ","$42,299.48 "
16861,0,Shayne,Kostelecky,Signs Plus,120 Albany St #-301,New Brunswick,Middlesex,NJ,8901,732-828-7216,shayne@kostelecky.com,29377,"$37,288.00 ","$38,891.38 ","$40,797.06 ","$42,347.35 "
16871,829,Rosalinda,Rohrscheib,Megal Development Corp,5 Auer Ct #-f,East Brunswick,Middlesex,NJ,8816,732-254-9728,rosalinda@rohrscheib.com,29377,"$37,288.00 ","$39,003.25 ","$40,641.38 ","$42,876.66 "
16879,728,Lucretia,Plageman,"Twomey, Daniel M Esq",72 E Main,Moorestown,Burlington,NJ,8057,856-234-7992,lucretia@plageman.com,29377,"$37,288.00 ","$38,667.66 ","$40,485.04 ","$42,306.86 "
16915,728,Margery,Vannuland,Hoist Fitness Systems,329 Main Ave,Stirling,Morris,NJ,7980,908-647-0149,margery@vannuland.com,29377,"$37,288.00 ","$39,226.98 ","$40,992.19 ","$43,328.74 "
16928,846,Nola,Shawcroft,Schiffman Hughes Brown,188 State Route 10,East Hanover,Morris,NJ,7936,973-428-7024,nola@shawcroft.com,29377,"$37,288.00 ","$39,376.13 ","$41,305.56 ","$42,916.48 "
16981,919,Toni,Volek,Dianes Cstm Trophies & Awards,288 N Broad St,Elizabeth,Union,NJ,7208,908-352-1378,toni@volek.com,29377,"$37,288.00 ","$39,413.42 ","$40,635.23 ","$42,504.45 "
17004,947,Mack,Shintaku,Physicians & Surg Ambl Svc Inc,68 Roosevelt Ave,Carteret,Middlesex,NJ,7008,732-541-6604,mack@shintaku.com,29377,"$37,288.00 ","$38,742.23 ","$40,679.34 ","$42,916.71 "
12116,802,Abdul,Mohsin,Precision Resources,7120 Wyoming Blvd Ne #-5,Albuquerque,Bernalillo,NM,87109,505-821-3239,abdul@mohsin.com,17225,"$23,683.00 ","$24,961.88 ","$25,835.55 ","$27,153.16 "
12269,802,Jarrod,Schlicht,Solar Metal Treating Corp,20 First Plaza Ctr Nw,Albuquerque,Bernalillo,NM,87102,505-842-9030,jarrod@schlicht.com,17225,"$23,683.00 ","$24,488.22 ","$25,492.24 ","$26,409.96 "
12302,802,Janet,Misenheimer,"Biele, Irving H Esq",815 Rankin Rd Ne,Albuquerque,Bernalillo,NM,87107,505-345-9698,janet@misenheimer.com,17225,"$23,683.00 ","$24,511.91 ","$25,296.29 ","$26,333.43 "
12489,802,Jodie,Rusconi,F C Bertsch & Company Inc,400 N Pennsylvania Ave,Roswell,Chaves,NM,88201,505-622-0867,jodie@rusconi.com,17225,"$23,683.00 ","$24,748.74 ","$25,911.93 ","$27,466.64 "
12492,802,Irma,Studebaker,American Speedy Printing Ctrs,400 N Pennsylvania Ave,Roswell,Chaves,NM,88201,505-622-9078,irma@studebaker.com,17225,"$23,683.00 ","$24,985.57 ","$25,960.00 ","$26,868.60 "
12574,802,Sherri,Mochel,Ramada Inn,206 Sudderth Dr,Ruidoso,Lincoln,NM,88345,505-257-2877,sherri@mochel.com,17225,"$23,683.00 ","$25,103.98 ","$25,957.52 ","$27,463.05 "
12575,802,Russell,Maggard,"Baldwin, Daniel Esq",906 Colonial Pky,Clovis,Curry,NM,88101,505-763-5919,russell@maggard.com,17225,"$23,683.00 ","$24,606.64 ","$25,541.69 ","$26,691.07 "
12576,802,Floyd,Renard,Quality Inn,906 Colonial Pky,Clovis,Curry,NM,88101,505-763-3812,floyd@renard.com,17225,"$23,683.00 ","$24,701.37 ","$25,738.83 ","$26,691.16 "
12620,802,Verna,Stmartin,Ramada Inn,1217 1st St Nw,Albuquerque,Bernalillo,NM,87102,505-842-9613,verna@stmartin.com,17225,"$23,683.00 ","$24,772.42 ","$25,713.77 ","$27,179.45 "
12624,802,Dessie,Trenholm,Ohio Special Olympics Inc,15th,Los Alamos,Los Alamos,NM,87544,505-665-4179,dessie@trenholm.com,17225,"$23,683.00 ","$24,961.88 ","$25,760.66 ","$26,894.13 "
13151,802,Stanley,Keltt,Mid Monmouth Fncl Concepts,2025 Rio Grande Blvd Nw,Albuquerque,Bernalillo,NM,87104,505-243-1272,stanley@keltt.com,17225,"$23,683.00 ","$24,654.00 ","$26,083.94 ","$27,022.96 "
13227,802,Waylon,Lovensheimer,Muscle Shoals Mack Sales Inc,715 Tijeras Ave Nw,Albuquerque,Bernalillo,NM,87102,505-242-2161,waylon@lovensheimer.com,17225,"$23,683.00 ","$24,417.17 ","$25,540.36 ","$26,459.82 "
13228,802,Clarissa,Ostermeyer,"Mcgrory, John F Jr",715 Tijeras Ave Nw,Albuquerque,Bernalillo,NM,87102,505-242-3700,clarissa@ostermeyer.com,17225,"$23,683.00 ","$24,796.10 ","$25,763.15 ","$26,639.10 "
13421,802,Jim,Grave,Computer & Sftwr Solutions Inc,500 N Water St,Las Cruces,Dona Ana,NM,88001,505-526-7893,jim@grave.com,17225,"$23,683.00 ","$24,796.10 ","$25,787.95 ","$27,309.43 "
13563,802,William,Pape,"Ross, Jack H Esq",600 E Broadway,Farmington,San Juan,NM,87401,505-325-7872,william@pape.com,17225,"$23,683.00 ","$24,985.57 ","$25,810.09 ","$26,919.92 "
13863,802,Jenna,Koppes,Southern States Imports Inc,Box #-1117,Gallup,McKinley,NM,87305,505-778-2252,jenna@koppes.com,17225,"$23,683.00 ","$24,559.27 ","$25,296.05 ","$26,586.15 "
14557,802,Fern,Mento,Apc Computers,2025 Rio Grande Blvd Nw,Albuquerque,Bernalillo,NM,87104,505-243-7778,fern@mento.com,17225,"$23,683.00 ","$24,985.57 ","$26,409.74 ","$27,228.44 "
14911,802,Burl,Marchione,Sun,500 Marquette Ave Nw #-1100,Albuquerque,Bernalillo,NM,87102,505-243-0926,burl@marchione.com,17225,"$23,683.00 ","$25,056.61 ","$25,883.48 ","$27,384.72 "
15148,802,Shane,Offley,Provident Savings Bank,333 E Main St,Farmington,San Juan,NM,87401,505-325-3456,shane@offley.com,17225,"$23,683.00 ","$24,511.91 ","$25,982.62 ","$27,177.82 "
15149,802,Rowena,Siegfreid,"Whalen, Therese",333 E Main St,Farmington,San Juan,NM,87401,505-325-5491,rowena@siegfreid.com,17225,"$23,683.00 ","$24,511.91 ","$25,443.36 ","$26,511.98 "
15151,802,Doretha,Bickmore,"Lichtenstein, Maura E Esq",333 E Main St,Farmington,San Juan,NM,87401,505-325-3790,doretha@bickmore.com,17225,"$23,683.00 ","$24,938.20 ","$26,160.17 ","$27,651.30 "
15737,802,Lara,Hessling,Prospect Pharmacy,11200 Lomas Blvd Ne,Albuquerque,Bernalillo,NM,87112,505-293-1721,lara@hessling.com,17225,"$23,683.00 ","$24,985.57 ","$25,910.03 ","$27,050.07 "
16122,802,Ira,Mulry,Phototype Color Graphics,400 Gold Ave Sw #-1080,Albuquerque,Bernalillo,NM,87102,505-242-0649,ira@mulry.com,17225,"$23,683.00 ","$24,559.27 ","$25,787.23 ","$27,257.11 "
16175,802,Ada,Pollaro,Great Rubber & Supply,1601 N Dustin Ave #-d,Farmington,San Juan,NM,87401,505-327-3451,ada@pollaro.com,17225,"$23,683.00 ","$25,032.93 ","$25,808.95 ","$27,228.44 "
16283,802,Lena,Cumiskey,Pez Signs,110 Dartmouth Dr Se,Albuquerque,Bernalillo,NM,87106,505-873-4631,lena@cumiskey.com,17225,"$23,683.00 ","$24,511.91 ","$25,933.60 ","$27,437.74 "
16318,802,Keith,Sabeiha,Atlanta Oriental Food Whol Co,6817 4th St Nw,Albuquerque,Bernalillo,NM,87107,505-345-2141,keith@sabeiha.com,17225,"$23,683.00 ","$24,464.54 ","$25,222.94 ","$26,156.19 "
16399,802,Suzanne,Forgach,Dayton Rogers Of Florida,2100 N Main St #-3,Las Cruces,Dona Ana,NM,88001,505-526-4829,suzanne@forgach.com,17225,"$23,683.00 ","$24,417.17 ","$25,540.36 ","$26,945.08 "
16472,802,Jan,Grosvenor,"Thompson, Elizabeth A Esq",4603 Lomas Blvd Ne,Albuquerque,Bernalillo,NM,87110,505-256-1594,jan@grosvenor.com,17225,"$23,683.00 ","$24,867.15 ","$25,861.84 ","$27,051.48 "
12003,714,Lea,Knighton,Shick And Wesley,3202 W Charleston Blvd Bldg,Las Vegas,Clark,NV,89102,702-878-2130,lea@knighton.com,19575,"$25,773.00 ","$27,216.29 ","$28,767.62 ","$30,321.07 "
12175,714,Agnes,Medero,Management Advisory Services,3821 W Charleston Blvd Bldg,Las Vegas,Clark,NV,89102,702-385-0473,agnes@medero.com,19575,"$25,773.00 ","$27,138.97 ","$28,658.75 ","$30,005.71 "
12291,714,Pam,Vanwechel,Central States Can Co,2300 W Sahara Ave,Las Vegas,Clark,NV,89102,702-362-8384,pam@vanwechel.com,19575,"$25,773.00 ","$26,597.74 ","$27,528.66 ","$28,657.33 "
12296,714,Harlan,Brems,"Bernardo, Nan Esq",6490 S Mccarran Blvd,Reno,Washoe,NV,89509,775-829-2997,harlan@brems.com,19575,"$25,773.00 ","$26,778.15 ","$28,277.72 ","$29,833.00 "
12531,714,Reina,Rippee,Happy Cafe,365 E Arby Ave,Las Vegas,Clark,NV,89119,702-263-2550,reina@rippee.com,19575,"$25,773.00 ","$27,293.61 ","$28,931.22 ","$29,914.89 "
12787,714,Ray,Crebs,Dixon Associates Inc,2300 W Sahara Ave,Las Vegas,Clark,NV,89102,702-365-8307,ray@crebs.com,19575,"$25,773.00 ","$27,293.61 ","$28,248.88 ","$29,152.85 "
12858,714,Jason,Hewey,Haulaway Inc,5851 W Charleston Blvd Bldg,Las Vegas,Clark,NV,89102,702-878-9794,jason@hewey.com,19575,"$25,773.00 ","$26,881.24 ","$28,413.47 ","$29,777.32 "
12864,714,Frank,Pressel,Strategic Marketing Corp,5851 W Charleston Blvd Bldg,Las Vegas,Clark,NV,89102,702-878-4585,frank@pressel.com,19575,"$25,773.00 ","$27,319.38 ","$28,685.35 ","$29,574.59 "
12867,714,Bud,Medine,Michigan Signs Inc,2300 W Sahara Ave,Las Vegas,Clark,NV,89102,702-362-5470,bud@medine.com,19575,"$25,773.00 ","$26,803.92 ","$28,144.12 ","$29,776.47 "
12895,714,Bernadine,Wanger,March Dimes Birth Defects,4175 Arville St,Las Vegas,Clark,NV,89103,702-876-4811,bernadine@wanger.com,19575,"$25,773.00 ","$27,267.83 ","$28,713.03 ","$29,775.41 "
12979,714,Kareem,Priem,"Ochoa, Vincent Esq",1050 Coney Island Dr,Sparks,Washoe,NV,89431,775-359-4633,kareem@priem.com,19575,"$25,773.00 ","$26,881.24 ","$27,687.68 ","$29,210.50 "
13615,714,Isabella,Sarnacki,Comfort Inn Of Galesburg,120 Country Club Dr,Incline Village,Washoe,NV,89451,775-831-0123,isabella@sarnacki.com,19575,"$25,773.00 ","$26,675.06 ","$27,475.31 ","$28,409.47 "
13770,714,Emilie,Odowd,Penna Penna & Fine,3800 Howard Hughes Pkwy #-1500,Las Vegas,Clark,NV,89109,702-792-2253,emilie@odowd.com,19575,"$25,773.00 ","$26,958.56 ","$28,171.69 ","$29,608.45 "
13870,714,Inez,Kobylarz,"Natherson, Russell S Cpa",10 E 9th St,Reno,Washoe,NV,89501,775-324-8380,inez@kobylarz.com,19575,"$25,773.00 ","$26,907.01 ","$28,171.64 ","$29,608.40 "
13979,714,Stanley,Akey,Ruga Grinding & Mfg Corp,245 E Liberty St,Reno,Washoe,NV,89501,775-348-3221,stanley@akey.com,19575,"$25,773.00 ","$26,932.79 ","$27,983.16 ","$28,962.57 "
14121,714,Tyler,Goldermann,"Gavilondo, Carlos A Esq",418 Commercial St,Elko,Elko,NV,89801,775-738-6187,tyler@goldermann.com,19575,"$25,773.00 ","$26,803.92 ","$27,849.27 ","$29,464.53 "
14159,714,Gustavo,Menasco,"Fleizher, Kenneth J Esq",1155 W 4th St,Reno,Washoe,NV,89503,775-329-9084,gustavo@menasco.com,19575,"$25,773.00 ","$27,010.10 ","$27,874.43 ","$28,961.53 "
14203,714,Lettie,Delmolino,Assn Frst Svc Empl For Environ,36 Stewart St,Reno,Washoe,NV,89501,775-322-4914,lettie@delmolino.com,19575,"$25,773.00 ","$26,623.51 ","$27,688.45 ","$28,879.05 "
14210,714,Kasey,Pokswinski,Marcone Appliance Parts Center,2770 E Flamingo Rd,Las Vegas,Clark,NV,89121,702-794-8877,kasey@pokswinski.com,19575,"$25,773.00 ","$27,319.38 ","$28,794.63 ","$30,090.38 "
14262,714,Christa,Monceaux,De Fremery Construction,302 Carson Ave,Las Vegas,Clark,NV,89101,702-384-4563,christa@monceaux.com,19575,"$25,773.00 ","$26,803.92 ","$27,742.06 ","$29,406.58 "
14273,714,Manuel,Milazzo,Micro Computer Solutions Inc,888 W 2nd St,Reno,Washoe,NV,89503,775-786-9650,manuel@milazzo.com,19575,"$25,773.00 ","$26,778.15 ","$28,009.94 ","$28,878.25 "
14339,714,Hortencia,Wiesel,Gordon Kim Attorney At Law,71 Washington St,Reno,Washoe,NV,89503,775-329-7632,hortencia@wiesel.com,19575,"$25,773.00 ","$27,010.10 ","$28,630.71 ","$29,546.89 "
14476,714,Judson,Heron,Dar Fryer Hydraulics Inc,3800 Howard Hughes Pky,Las Vegas,Clark,NV,89109,702-796-9601,judson@heron.com,19575,"$25,773.00 ","$26,829.69 ","$28,144.35 ","$29,804.86 "
14554,714,Diane,Milkovich,"Lauber, Jeffrey S Md",5500 Mountain Vista St,Las Vegas,Clark,NV,89120,702-252-6056,diane@milkovich.com,19575,"$25,773.00 ","$27,164.74 ","$28,332.83 ","$29,636.14 "
14574,714,Cordell,Mynatt,Duncan Long Inc,350 S Center St,Reno,Washoe,NV,89501,775-786-6082,cordell@mynatt.com,19575,"$25,773.00 ","$27,319.38 ","$28,384.84 ","$29,577.00 "
14798,714,Alejandra,Letman,"Denney, Timothy W Esq",3800 Howard Hughes Pky,Las Vegas,Clark,NV,89109,702-369-9055,alejandra@letman.com,19575,"$25,773.00 ","$26,958.56 ","$27,875.15 ","$29,241.03 "
15001,714,Marcus,Singlton,"Carte, Gene Jr",165 W Liberty St,Reno,Washoe,NV,89501,775-322-8258,marcus@singlton.com,19575,"$25,773.00 ","$27,242.06 ","$28,440.71 ","$29,407.70 "
15002,714,Cristobal,Coray,Summit Construction Co,300 S 4th St #-1203,Las Vegas,Clark,NV,89101,702-383-4770,cristobal@coray.com,19575,"$25,773.00 ","$27,242.06 ","$28,168.29 ","$29,210.52 "
15050,714,Nathanial,Hajdas,Dresser Industries Inc,801 S Rancho Dr #-4,Las Vegas,Clark,NV,89106,702-384-3138,nathanial@hajdas.com,19575,"$25,773.00 ","$26,881.24 ","$28,144.66 ","$29,101.58 "
15179,714,Florencio,Nebarez,Cyclamen Studio,4625 Wynn Rd,Las Vegas,Clark,NV,89103,702-251-2796,florencio@nebarez.com,19575,"$25,773.00 ","$27,138.97 ","$28,658.75 ","$29,977.05 "
15372,714,Reginald,Vandyne,Web Publication Company,431 W Plumb Ln,Reno,Washoe,NV,89509,775-689-8483,reginald@vandyne.com,19575,"$25,773.00 ","$26,571.96 ","$27,953.71 ","$28,792.32 "
15526,714,Abdul,Klute,Pci Food Service,36 Stewart St,Reno,Washoe,NV,89501,775-786-9806,abdul@klute.com,19575,"$25,773.00 ","$26,855.47 ","$28,305.66 ","$29,551.11 "
15720,714,Dante,Migliori,Wzcc Listener Line,4111 Boulder Hwy,Las Vegas,Clark,NV,89121,702-367-4557,dante@migliori.com,19575,"$25,773.00 ","$27,242.06 ","$28,658.65 ","$30,234.87 "
15722,714,Earlene,Sheares,Wckq Q104,2411 W Sahara Ave,Las Vegas,Clark,NV,89102,702-221-0976,earlene@sheares.com,19575,"$25,773.00 ","$27,035.88 ","$28,576.92 ","$29,691.42 "
15930,714,Dora,Finnicum,Sykes & Cole,300 S 4th St,Las Vegas,Clark,NV,89101,702-383-0248,dora@finnicum.com,19575,"$25,773.00 ","$26,571.96 ","$28,033.42 ","$29,126.72 "
16163,714,Claudio,Eisenstadt,Radiology Spec Madison Sc,3753 Howard Hughes Pky,Las Vegas,Clark,NV,89109,702-329-9564,claudio@eisenstadt.com,19575,"$25,773.00 ","$27,242.06 ","$28,413.47 ","$29,521.59 "
16417,714,Lou,Mecca,Wrkx 95 Fm,630 S 3rd St,Las Vegas,Clark,NV,89101,702-383-8405,lou@mecca.com,19575,"$25,773.00 ","$26,623.51 ","$27,954.68 ","$29,072.87 "
16595,714,Juliana,Siami,N Caddo Coop Elev Svc Sta,180 Gentry Way,Reno,Washoe,NV,89502,775-825-2837,juliana@siami.com,19575,"$25,773.00 ","$26,829.69 ","$27,983.37 ","$28,962.79 "
16882,714,Dale,Fash,"Trujillo, James A Esq",830 E Charleston Blvd Bldg,Las Vegas,Clark,NV,89104,702-384-5984,dale@fash.com,19575,"$25,773.00 ","$27,242.06 ","$28,086.56 ","$29,659.41 "
16894,714,Gisela,Steckelberg,Als Assn,430 S 3rd St,Las Vegas,Clark,NV,89101,702-384-7489,gisela@steckelberg.com,19575,"$25,773.00 ","$26,958.56 ","$28,279.53 ","$29,891.46 "
16930,714,Chauncey,Stanovich,Sundance Rehabilitation,300 S 4th St #-700,Las Vegas,Clark,NV,89101,702-383-8655,chauncey@stanovich.com,19575,"$25,773.00 ","$26,932.79 ","$27,875.43 ","$29,018.33 "
12046,892,Margarito,Hallam,Sanger & Molever,1114 Delaware Ave,Buffalo,Erie,NY,14209,716-881-4247,margarito@hallam.com,31327,"$33,095.00 ","$34,451.90 ","$36,484.56 ","$38,016.91 "
12076,424,Wendy,Saxon,Century 21 Tom Perry Realty Co,345 Hudson St,New York,New York,NY,10014,212-229-7188,wendy@saxon.com,31327,"$33,095.00 ","$34,484.99 ","$36,381.66 ","$38,091.60 "
